areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2022-02-01,10_14,9910,76575,2228.9
E92000001,England,nation,2022-02-01,15_19,5649,38158,1224.6
E92000001,England,nation,2022-02-01,20_24,5048,29728,856.1
E92000001,England,nation,2022-02-01,25_29,5665,35332,936.8
E92000001,England,nation,2022-02-01,30_34,6614,45018,1177.0
E92000001,England,nation,2022-02-01,35_39,7318,51832,1386.5
E92000001,England,nation,2022-02-01,40_44,6955,50707,1458.6
E92000001,England,nation,2022-02-01,45_49,5664,39379,1082.2
E92000001,England,nation,2022-02-01,50_54,4591,30611,789.9
E92000001,England,nation,2022-02-01,55_59,3666,24052,639.4
E92000001,England,nation,2022-02-01,60+,8538,56018,410.1
E92000001,England,nation,2022-02-01,60_64,2703,17749,555.2
E92000001,England,nation,2022-02-01,65_69,1781,11835,425.1
E92000001,England,nation,2022-02-01,70_74,1389,9350,332.3
E92000001,England,nation,2022-02-01,75_79,1052,6602,328.5
E92000001,England,nation,2022-02-01,80_84,654,4235,292.2
E92000001,England,nation,2022-02-01,85_89,495,3276,370.0
E92000001,England,nation,2022-02-01,90+,464,2971,570.2
E92000001,England,nation,2022-02-01,unassigned,41,197,
E92000001,England,nation,2022-01-31,00_04,2183,16631,513.4
E92000001,England,nation,2022-01-31,00_59,79151,514316,1199.2
E92000001,England,nation,2022-01-31,05_09,9080,64759,1829.6
E92000001,England,nation,2022-01-31,10_14,12853,80479,2342.5
E92000001,England,nation,2022-01-31,15_19,6297,38954,1250.2
E92000001,England,nation,2022-01-31,20_24,5053,29648,853.8
E92000001,England,nation,2022-01-31,25_29,5765,35836,950.2
E92000001,England,nation,2022-01-31,30_34,7041,46428,1213.9
E92000001,England,nation,2022-01-31,35_39,7910,53951,1443.2
E92000001,England,nation,2022-01-31,40_44,7773,52654,1514.7
E92000001,England,nation,2022-01-31,45_49,6228,40135,1103.0
E92000001,England,nation,2022-01-31,50_54,4944,30797,794.7
E92000001,England,nation,2022-01-31,55_59,4024,24044,639.2
E92000001,England,nation,2022-01-31,60+,9169,56026,410.1
E92000001,England,nation,2022-01-31,60_64,2958,17685,553.2
E92000001,England,nation,2022-01-31,65_69,1822,11829,424.8
E92000001,England,nation,2022-01-31,70_74,1445,9326,331.4
E92000001,England,nation,2022-01-31,75_79,1074,6573,327.0
E92000001,England,nation,2022-01-31,80_84,740,4264,294.2
E92000001,England,nation,2022-01-31,85_89,597,3320,375.0
E92000001,England,nation,2022-01-31,90+,533,3029,581.3
E92000001,England,nation,2022-01-31,unassigned,41,191,
E92000001,England,nation,2022-01-30,00_04,2008,18233,562.8
E92000001,England,nation,2022-01-30,00_59,67842,535135,1247.7
E92000001,England,nation,2022-01-30,05_09,7739,71667,2024.8
E92000001,England,nation,2022-01-30,10_14,12137,84092,2447.7
E92000001,England,nation,2022-01-30,15_19,5833,39498,1267.6
E92000001,England,nation,2022-01-30,20_24,3774,29724,856.0
E92000001,England,nation,2022-01-30,25_29,4509,36620,971.0
E92000001,England,nation,2022-01-30,30_34,5696,48295,1262.7
E92000001,England,nation,2022-01-30,35_39,6555,56423,1509.4
E92000001,England,nation,2022-01-30,40_44,6722,54460,1566.6
E92000001,England,nation,2022-01-30,45_49,5322,40752,1120.0
E92000001,England,nation,2022-01-30,50_54,4205,31189,804.8
E92000001,England,nation,2022-01-30,55_59,3342,24182,642.8
E92000001,England,nation,2022-01-30,60+,6950,55979,409.8
E92000001,England,nation,2022-01-30,60_64,2429,17589,550.2
E92000001,England,nation,2022-01-30,65_69,1494,11817,424.4
E92000001,England,nation,2022-01-30,70_74,1186,9287,330.0
E92000001,England,nation,2022-01-30,75_79,815,6500,323.4
E92000001,England,nation,2022-01-30,80_84,460,4294,296.3
E92000001,England,nation,2022-01-30,85_89,317,3387,382.6
E92000001,England,nation,2022-01-30,90+,249,3105,595.9
E92000001,England,nation,2022-01-30,unassigned,14,182,
E92000001,England,nation,2022-01-29,00_04,1915,19444,600.2
E92000001,England,nation,2022-01-29,00_59,56457,549242,1280.6
E92000001,England,nation,2022-01-29,05_09,7085,77418,2187.3
E92000001,England,nation,2022-01-29,10_14,8897,86183,2508.5
E92000001,England,nation,2022-01-29,15_19,4341,39362,1263.3
E92000001,England,nation,2022-01-29,20_24,3107,29857,859.8
E92000001,England,nation,2022-01-29,25_29,3760,37139,984.7
E92000001,England,nation,2022-01-29,30_34,5015,49760,1301.0
E92000001,England,nation,2022-01-29,35_39,5798,58119,1554.7
E92000001,England,nation,2022-01-29,40_44,5702,55467,1595.6
E92000001,England,nation,2022-01-29,45_49,4545,41038,1127.8
E92000001,England,nation,2022-01-29,50_54,3530,31304,807.8
E92000001,England,nation,2022-01-29,55_59,2762,24151,642.0
E92000001,England,nation,2022-01-29,60+,6512,55520,406.4
E92000001,England,nation,2022-01-29,60_64,2036,17466,546.4
E92000001,England,nation,2022-01-29,65_69,1448,11716,420.8
E92000001,England,nation,2022-01-29,70_74,1170,9195,326.7
E92000001,England,nation,2022-01-29,75_79,818,6415,319.2
E92000001,England,nation,2022-01-29,80_84,458,4248,293.1
E92000001,England,nation,2022-01-29,85_89,302,3373,381.0
E92000001,England,nation,2022-01-29,90+,280,3107,596.3
E92000001,England,nation,2022-01-29,unassigned,19,234,
E92000001,England,nation,2022-01-28,00_04,2047,20587,635.5
E92000001,England,nation,2022-01-28,00_59,63753,557239,1299.2
E92000001,England,nation,2022-01-28,05_09,8414,81323,2297.6
E92000001,England,nation,2022-01-28,10_14,9863,87070,2534.4
E92000001,England,nation,2022-01-28,15_19,4662,39118,1255.4
E92000001,England,nation,2022-01-28,20_24,3561,29900,861.0
E92000001,England,nation,2022-01-28,25_29,4249,37451,993.0
E92000001,England,nation,2022-01-28,30_34,5777,50559,1321.9
E92000001,England,nation,2022-01-28,35_39,6784,59163,1582.7
E92000001,England,nation,2022-01-28,40_44,6531,56019,1611.5
E92000001,England,nation,2022-01-28,45_49,4998,41060,1128.4
E92000001,England,nation,2022-01-28,50_54,3843,31077,801.9
E92000001,England,nation,2022-01-28,55_59,3024,23912,635.7
E92000001,England,nation,2022-01-28,60+,7883,54910,402.0
E92000001,England,nation,2022-01-28,60_64,2274,17362,543.1
E92000001,England,nation,2022-01-28,65_69,1675,11540,414.5
E92000001,England,nation,2022-01-28,70_74,1337,9027,320.8
E92000001,England,nation,2022-01-28,75_79,953,6286,312.7
E92000001,England,nation,2022-01-28,80_84,634,4220,291.2
E92000001,England,nation,2022-01-28,85_89,525,3363,379.9
E92000001,England,nation,2022-01-28,90+,485,3112,597.2
E92000001,England,nation,2022-01-28,unassigned,14,259,
E92000001,England,nation,2022-01-27,00_04,2473,22004,679.3
E92000001,England,nation,2022-01-27,00_59,74462,564863,1317.0
E92000001,England,nation,2022-01-27,05_09,9315,85038,2402.6
E92000001,England,nation,2022-01-27,10_14,10925,87361,2542.8
E92000001,England,nation,2022-01-27,15_19,5386,38831,1246.2
E92000001,England,nation,2022-01-27,20_24,4323,30080,866.2
E92000001,England,nation,2022-01-27,25_29,5232,38132,1011.1
E92000001,England,nation,2022-01-27,30_34,6873,51195,1338.6
E92000001,England,nation,2022-01-27,35_39,8041,59960,1604.0
E92000001,England,nation,2022-01-27,40_44,8002,56447,1623.8
E92000001,England,nation,2022-01-27,45_49,5928,40971,1126.0
E92000001,England,nation,2022-01-27,50_54,4489,31025,800.6
E92000001,England,nation,2022-01-27,55_59,3475,23819,633.2
E92000001,England,nation,2022-01-27,60+,8173,54520,399.1
E92000001,England,nation,2022-01-27,60_64,2535,17300,541.2
E92000001,England,nation,2022-01-27,65_69,1735,11399,409.4
E92000001,England,nation,2022-01-27,70_74,1367,8937,317.6
E92000001,England,nation,2022-01-27,75_79,944,6172,307.1
E92000001,England,nation,2022-01-27,80_84,630,4234,292.2
E92000001,England,nation,2022-01-27,85_89,499,3365,380.1
E92000001,England,nation,2022-01-27,90+,463,3113,597.4
E92000001,England,nation,2022-01-27,unassigned,34,331,
E92000001,England,nation,2022-01-26,00_04,2927,23291,719.0
E92000001,England,nation,2022-01-26,00_59,84352,569378,1327.6
E92000001,England,nation,2022-01-26,05_09,10519,88099,2489.1
E92000001,England,nation,2022-01-26,10_14,11990,87148,2536.6
E92000001,England,nation,2022-01-26,15_19,5990,38302,1229.3
E92000001,England,nation,2022-01-26,20_24,4862,29965,862.9
E92000001,England,nation,2022-01-26,25_29,6152,38528,1021.6
E92000001,England,nation,2022-01-26,30_34,8002,52106,1362.4
E92000001,England,nation,2022-01-26,35_39,9426,60662,1622.8
E92000001,England,nation,2022-01-26,40_44,9022,56503,1625.4
E92000001,England,nation,2022-01-26,45_49,6694,40611,1116.1
E92000001,England,nation,2022-01-26,50_54,5009,30670,791.4
E92000001,England,nation,2022-01-26,55_59,3759,23493,624.5
E92000001,England,nation,2022-01-26,60+,8793,54114,396.1
E92000001,England,nation,2022-01-26,60_64,2814,17137,536.1
E92000001,England,nation,2022-01-26,65_69,1880,11281,405.2
E92000001,England,nation,2022-01-26,70_74,1456,8798,312.6
E92000001,England,nation,2022-01-26,75_79,946,6105,303.7
E92000001,England,nation,2022-01-26,80_84,659,4238,292.4
E92000001,England,nation,2022-01-26,85_89,541,3391,383.0
E92000001,England,nation,2022-01-26,90+,497,3164,607.2
E92000001,England,nation,2022-01-26,unassigned,34,419,
E92000001,England,nation,2022-01-25,00_04,3078,24726,763.3
E92000001,England,nation,2022-01-25,00_59,88299,573669,1337.6
E92000001,England,nation,2022-01-25,05_09,12607,90462,2555.8
E92000001,England,nation,2022-01-25,10_14,13814,86696,2523.5
E92000001,England,nation,2022-01-25,15_19,6445,37958,1218.2
E92000001,England,nation,2022-01-25,20_24,4968,30060,865.7
E92000001,England,nation,2022-01-25,25_29,6169,38958,1033.0
E92000001,England,nation,2022-01-25,30_34,8024,52994,1385.6
E92000001,England,nation,2022-01-25,35_39,9437,61356,1641.3
E92000001,England,nation,2022-01-25,40_44,8902,56670,1630.2
E92000001,England,nation,2022-01-25,45_49,6420,40054,1100.8
E92000001,England,nation,2022-01-25,50_54,4777,30324,782.5
E92000001,England,nation,2022-01-25,55_59,3658,23411,622.3
E92000001,England,nation,2022-01-25,60+,8546,53798,393.8
E92000001,England,nation,2022-01-25,60_64,2639,16998,531.7
E92000001,England,nation,2022-01-25,65_69,1775,11189,401.9
E92000001,England,nation,2022-01-25,70_74,1365,8698,309.1
E92000001,England,nation,2022-01-25,75_79,1023,6074,302.2
E92000001,England,nation,2022-01-25,80_84,683,4200,289.8
E92000001,England,nation,2022-01-25,85_89,539,3436,388.1
E92000001,England,nation,2022-01-25,90+,522,3203,614.7
E92000001,England,nation,2022-01-25,unassigned,35,491,
E92000001,England,nation,2022-01-24,00_04,3785,26570,820.2
E92000001,England,nation,2022-01-24,00_59,99970,579674,1351.6
E92000001,England,nation,2022-01-24,05_09,15988,93493,2641.4
E92000001,England,nation,2022-01-24,10_14,16466,86043,2504.5
E92000001,England,nation,2022-01-24,15_19,6841,37401,1200.3
E92000001,England,nation,2022-01-24,20_24,5129,30260,871.4
E92000001,England,nation,2022-01-24,25_29,6549,39757,1054.1
E92000001,England,nation,2022-01-24,30_34,8908,54019,1412.4
E92000001,England,nation,2022-01-24,35_39,10382,62059,1660.1
E92000001,England,nation,2022-01-24,40_44,9579,56704,1631.2
E92000001,England,nation,2022-01-24,45_49,6845,39698,1091.0
E92000001,England,nation,2022-01-24,50_54,5336,30234,780.2
E92000001,England,nation,2022-01-24,55_59,4162,23436,623.0
E92000001,England,nation,2022-01-24,60+,9122,53973,395.1
E92000001,England,nation,2022-01-24,60_64,2862,17134,536.0
E92000001,England,nation,2022-01-24,65_69,1810,11175,401.4
E92000001,England,nation,2022-01-24,70_74,1406,8663,307.8
E92000001,England,nation,2022-01-24,75_79,1001,5989,298.0
E92000001,England,nation,2022-01-24,80_84,770,4237,292.4
E92000001,England,nation,2022-01-24,85_89,664,3561,402.2
E92000001,England,nation,2022-01-24,90+,609,3214,616.8
E92000001,England,nation,2022-01-24,unassigned,32,559,
E92000001,England,nation,2022-01-23,00_04,3219,28425,877.5
E92000001,England,nation,2022-01-23,00_59,81949,584231,1362.2
E92000001,England,nation,2022-01-23,05_09,13490,96073,2714.3
E92000001,England,nation,2022-01-23,10_14,14228,84312,2454.1
E92000001,England,nation,2022-01-23,15_19,5697,37138,1191.9
E92000001,England,nation,2022-01-23,20_24,3907,30601,881.2
E92000001,England,nation,2022-01-23,25_29,5028,40847,1083.0
E92000001,England,nation,2022-01-23,30_34,7161,54822,1433.4
E92000001,England,nation,2022-01-23,35_39,8251,62227,1664.6
E92000001,England,nation,2022-01-23,40_44,7729,56389,1622.1
E92000001,England,nation,2022-01-23,45_49,5608,39395,1082.7
E92000001,England,nation,2022-01-23,50_54,4320,30281,781.4
E92000001,England,nation,2022-01-23,55_59,3311,23721,630.6
E92000001,England,nation,2022-01-23,60+,6491,54841,401.4
E92000001,England,nation,2022-01-23,60_64,2306,17385,543.8
E92000001,England,nation,2022-01-23,65_69,1393,11200,402.3
E92000001,England,nation,2022-01-23,70_74,1094,8736,310.4
E92000001,England,nation,2022-01-23,75_79,730,6151,306.0
E92000001,England,nation,2022-01-23,80_84,414,4324,298.4
E92000001,England,nation,2022-01-23,85_89,303,3637,410.8
E92000001,England,nation,2022-01-23,90+,251,3408,654.0
E92000001,England,nation,2022-01-23,unassigned,66,655,
E92000001,England,nation,2022-01-22,00_04,3058,29632,914.7
E92000001,England,nation,2022-01-22,00_59,64454,581139,1355.0
E92000001,England,nation,2022-01-22,05_09,10990,96671,2731.2
E92000001,England,nation,2022-01-22,10_14,9784,81832,2381.9
E92000001,England,nation,2022-01-22,15_19,4097,36645,1176.1
E92000001,England,nation,2022-01-22,20_24,3150,30855,888.5
E92000001,England,nation,2022-01-22,25_29,4072,41175,1091.7
E92000001,England,nation,2022-01-22,30_34,5814,54843,1433.9
E92000001,England,nation,2022-01-22,35_39,6842,61486,1644.8
E92000001,England,nation,2022-01-22,40_44,6254,55430,1594.5
E92000001,England,nation,2022-01-22,45_49,4567,38814,1066.7
E92000001,England,nation,2022-01-22,50_54,3303,30063,775.7
E92000001,England,nation,2022-01-22,55_59,2523,23693,629.8
E92000001,England,nation,2022-01-22,60+,5902,54915,402.0
E92000001,England,nation,2022-01-22,60_64,1932,17358,543.0
E92000001,England,nation,2022-01-22,65_69,1272,11189,401.9
E92000001,England,nation,2022-01-22,70_74,1002,8668,308.0
E92000001,England,nation,2022-01-22,75_79,689,6143,305.6
E92000001,England,nation,2022-01-22,80_84,430,4382,302.4
E92000001,England,nation,2022-01-22,85_89,292,3709,418.9
E92000001,England,nation,2022-01-22,90+,285,3466,665.2
E92000001,England,nation,2022-01-22,unassigned,44,678,
E92000001,England,nation,2022-01-21,00_04,3464,30358,937.1
E92000001,England,nation,2022-01-21,00_59,71377,577886,1347.4
E92000001,England,nation,2022-01-21,05_09,12129,96093,2714.9
E92000001,England,nation,2022-01-21,10_14,10154,79926,2326.4
E92000001,England,nation,2022-01-21,15_19,4375,36406,1168.4
E92000001,England,nation,2022-01-21,20_24,3741,31198,898.4
E92000001,England,nation,2022-01-21,25_29,4930,41730,1106.5
E92000001,England,nation,2022-01-21,30_34,6413,54840,1433.9
E92000001,England,nation,2022-01-21,35_39,7581,60897,1629.0
E92000001,England,nation,2022-01-21,40_44,6959,54399,1564.9
E92000001,England,nation,2022-01-21,45_49,4909,38093,1046.9
E92000001,England,nation,2022-01-21,50_54,3791,30080,776.2
E92000001,England,nation,2022-01-21,55_59,2931,23866,634.4
E92000001,England,nation,2022-01-21,60+,7493,55475,406.1
E92000001,England,nation,2022-01-21,60_64,2212,17543,548.8
E92000001,England,nation,2022-01-21,65_69,1534,11247,403.9
E92000001,England,nation,2022-01-21,70_74,1247,8680,308.4
E92000001,England,nation,2022-01-21,75_79,839,6255,311.2
E92000001,England,nation,2022-01-21,80_84,648,4469,308.4
E92000001,England,nation,2022-01-21,85_89,527,3803,429.6
E92000001,England,nation,2022-01-21,90+,486,3478,667.5
E92000001,England,nation,2022-01-21,unassigned,86,727,
E92000001,England,nation,2022-01-20,00_04,3760,30803,950.9
E92000001,England,nation,2022-01-20,00_59,78977,573217,1336.5
E92000001,England,nation,2022-01-20,05_09,12376,94175,2660.7
E92000001,England,nation,2022-01-20,10_14,10712,77698,2261.6
E92000001,England,nation,2022-01-20,15_19,4857,36361,1167.0
E92000001,England,nation,2022-01-20,20_24,4208,31790,915.5
E92000001,England,nation,2022-01-20,25_29,5628,42280,1121.0
E92000001,England,nation,2022-01-20,30_34,7784,55035,1439.0
E92000001,England,nation,2022-01-20,35_39,8743,59997,1605.0
E92000001,England,nation,2022-01-20,40_44,8058,53214,1530.8
E92000001,England,nation,2022-01-20,45_49,5568,37595,1033.2
E92000001,England,nation,2022-01-20,50_54,4134,30128,777.4
E92000001,England,nation,2022-01-20,55_59,3149,24141,641.7
E92000001,England,nation,2022-01-20,60+,7767,56341,412.4
E92000001,England,nation,2022-01-20,60_64,2372,17851,558.4
E92000001,England,nation,2022-01-20,65_69,1617,11311,406.2
E92000001,England,nation,2022-01-20,70_74,1228,8681,308.5
E92000001,England,nation,2022-01-20,75_79,877,6438,320.3
E92000001,England,nation,2022-01-20,80_84,634,4550,314.0
E92000001,England,nation,2022-01-20,85_89,525,3911,441.7
E92000001,England,nation,2022-01-20,90+,514,3599,690.7
E92000001,England,nation,2022-01-20,unassigned,122,668,
E92000001,England,nation,2022-01-19,00_04,4362,30957,955.6
E92000001,England,nation,2022-01-19,00_59,88643,569002,1326.7
E92000001,England,nation,2022-01-19,05_09,12882,91397,2582.2
E92000001,England,nation,2022-01-19,10_14,11538,75307,2192.0
E92000001,England,nation,2022-01-19,15_19,5646,36578,1173.9
E92000001,England,nation,2022-01-19,20_24,4957,32874,946.7
E92000001,England,nation,2022-01-19,25_29,6582,43315,1148.5
E92000001,England,nation,2022-01-19,30_34,8890,55178,1442.7
E92000001,England,nation,2022-01-19,35_39,10120,59124,1581.6
E92000001,England,nation,2022-01-19,40_44,9189,51950,1494.4
E92000001,England,nation,2022-01-19,45_49,6137,37062,1018.6
E92000001,England,nation,2022-01-19,50_54,4663,30537,788.0
E92000001,England,nation,2022-01-19,55_59,3677,24723,657.2
E92000001,England,nation,2022-01-19,60+,8477,57807,423.2
E92000001,England,nation,2022-01-19,60_64,2675,18377,574.9
E92000001,England,nation,2022-01-19,65_69,1788,11496,412.9
E92000001,England,nation,2022-01-19,70_74,1356,8850,314.5
E92000001,England,nation,2022-01-19,75_79,915,6565,326.6
E92000001,England,nation,2022-01-19,80_84,621,4744,327.4
E92000001,England,nation,2022-01-19,85_89,586,4051,457.6
E92000001,England,nation,2022-01-19,90+,536,3724,714.7
E92000001,England,nation,2022-01-19,unassigned,106,594,
E92000001,England,nation,2022-01-18,00_04,4922,30127,930.0
E92000001,England,nation,2022-01-18,00_59,94304,559997,1305.7
E92000001,England,nation,2022-01-18,05_09,15638,87137,2461.9
E92000001,England,nation,2022-01-18,10_14,13161,71952,2094.3
E92000001,England,nation,2022-01-18,15_19,5888,36577,1173.9
E92000001,England,nation,2022-01-18,20_24,5168,34203,985.0
E92000001,England,nation,2022-01-18,25_29,6968,44342,1175.7
E92000001,England,nation,2022-01-18,30_34,9049,55151,1442.0
E92000001,England,nation,2022-01-18,35_39,10140,57576,1540.2
